      0.58056802E+06      0.18525666E+06      0.10932449E+01         0.77524E+01    0.88943E+00
      0.58053855E+06      0.18527259E+06      0.54145384E+00         0.79529E+02    0.19005E+01
      0.58047574E+06      0.18524898E+06     -0.16402577E+02         0.18144E+02    0.12587E+01
      0.58049630E+06      0.18521533E+06      0.18993943E+01         0.66855E+01    0.82514E+00
      0.58057983E+06      0.18521405E+06      0.42085526E+01         0.80573E+01    0.90619E+00
      0.58046284E+06      0.18529972E+06     -0.19876231E+02         0.82834E+01    0.91821E+00
      0.58053483E+06      0.18520625E+06      0.19305689E+01         0.17343E+03    0.22391E+01
      0.58045769E+06      0.18521624E+06      0.29905037E+01         0.88917E+01    0.94899E+00
      0.58046497E+06      0.18527001E+06      0.12970405E+01         0.74880E+01    0.87437E+00
      0.58056545E+06      0.18525236E+06      0.16109750E+01         0.26332E+02    0.14205E+01
      0.58046751E+06      0.18528175E+06      0.91772541E+00         0.70633E+01    0.84901E+00
      0.58060105E+06      0.18529471E+06     -0.43765564E+00         0.86981E+01    0.93942E+00
      0.58061565E+06      0.18525654E+06      0.15894481E+01         0.11007E+02    0.10417E+01
      0.58046402E+06      0.18523969E+06      0.27617800E+01         0.75184E+01    0.87613E+00
      0.58046575E+06      0.18523588E+06      0.32592708E+01         0.67098E+01    0.82671E+00
      0.58056961E+06      0.18524965E+06     -0.10381141E+02         0.99480E+02    0.19977E+01
      0.58054003E+06      0.18528644E+06     -0.70687265E+00         0.13160E+01    0.11926E+00
      0.58050426E+06      0.18521650E+06      0.29613284E+01         0.65862E+01    0.81863E+00
      0.58053860E+06      0.18518970E+06      0.15593895E+01         0.10740E+02    0.10310E+01
      0.58057169E+06      0.18528557E+06     -0.69602772E+00         0.68248E+01    0.83409E+00
      0.58057035E+06      0.18521581E+06      0.47466732E+01         0.24342E+02    0.13863E+01
      0.58049466E+06      0.18527216E+06      0.16896431E+01         0.31784E+01    0.50220E+00
      0.58045995E+06      0.18520160E+06     -0.35351844E+01         0.11551E+02    0.10626E+01
      0.58052992E+06      0.18526030E+06      0.16667194E+01         0.58111E+03    0.27643E+01
      0.58062669E+06      0.18521670E+06      0.25999250E+01         0.12109E+02    0.10831E+01
      0.58049710E+06      0.18525693E+06      0.30418001E+01         0.25926E+02    0.14137E+01
      0.58058055E+06      0.18518693E+06      0.27356866E+01         0.78222E+01    0.89333E+00
      0.58044891E+06      0.18520723E+06      0.26201233E+01         0.10459E+02    0.10195E+01
      0.58059131E+06      0.18526393E+06     -0.11286889E+02         0.11777E+02    0.10710E+01
      0.58050085E+06      0.18521418E+06      0.23174030E+01         0.88343E+01    0.94617E+00
      0.58046504E+06      0.18528166E+06      0.14415567E+01         0.73593E+01    0.86684E+00
      0.58062486E+06      0.18524283E+06      0.14771773E+01         0.12089E+02    0.10824E+01
      0.58047627E+06      0.18521861E+06      0.25348135E+01         0.46363E+01    0.66617E+00
      0.58062473E+06      0.18519073E+06      0.29846142E+01         0.12046E+02    0.10808E+01
      0.58058052E+06      0.18527217E+06     -0.71439141E+01         0.11322E+02    0.10539E+01
      0.58060012E+06      0.18525074E+06      0.13935938E+01         0.88686E+01    0.94786E+00
      0.58052524E+06      0.18525478E+06      0.25300761E+01         0.16290E+03    0.22119E+01
      0.58048501E+06      0.18524994E+06     -0.35634070E+01         0.61221E+01    0.78690E+00
      0.58054042E+06      0.18528124E+06     -0.91158110E+00         0.11411E+01    0.57339E-01
      0.58059516E+06      0.18520973E+06      0.32582843E+01         0.71146E+01    0.85215E+00
      0.58051772E+06      0.18522334E+06      0.33582167E+01         0.19018E+03    0.22792E+01
      0.58051968E+06      0.18521328E+06      0.30277990E+01         0.11108E+03    0.20456E+01
      0.58049524E+06      0.18527193E+06      0.16847241E+01         0.33820E+01    0.52917E+00
      0.58045598E+06      0.18526701E+06      0.15501376E+01         0.83383E+01    0.92108E+00
      0.58044853E+06      0.18529170E+06      0.66855243E+00         0.81964E+01    0.91362E+00
      0.58044109E+06      0.18518050E+06     -0.39378966E+01         0.11070E+02    0.10442E+01
      0.58046935E+06      0.18528527E+06      0.13491489E+01         0.67851E+01    0.83156E+00
      0.58057706E+06      0.18521206E+06     -0.97976725E+01         0.24105E+02    0.13821E+01
      0.58061725E+06      0.18524979E+06      0.34194877E+00         0.11535E+02    0.10620E+01
      0.58050438E+06      0.18524206E+06      0.42336983E+01         0.82923E+02    0.19187E+01
      0.58055502E+06      0.18523334E+06      0.37977674E+01         0.22410E+03    0.23504E+01
      0.58056900E+06      0.18526427E+06      0.29363109E+00         0.10077E+02    0.10033E+01
      0.58048075E+06      0.18525760E+06      0.25767785E+01         0.50460E+01    0.70294E+00
      0.58047150E+06      0.18527678E+06      0.17844751E+01         0.64069E+01    0.80665E+00
      0.58057693E+06      0.18518299E+06      0.20491292E+01         0.95542E+01    0.98020E+00
      0.58046804E+06      0.18525123E+06      0.20303317E+01         0.74973E+01    0.87491E+00
      0.58049301E+06      0.18519946E+06      0.16720980E+01         0.12810E+02    0.11075E+01
      0.58046093E+06      0.18526619E+06      0.15959588E+01         0.79475E+01    0.90023E+00
      0.58056077E+06      0.18519168E+06      0.19674862E+01         0.98024E+01    0.99133E+00
      0.58055306E+06      0.18521491E+06      0.36708909E+01         0.94904E+02    0.19773E+01
      0.58055909E+06      0.18519460E+06      0.16522773E+01         0.83685E+01    0.92265E+00
      0.58052187E+06      0.18523247E+06      0.40582664E+01         0.40595E+02    0.16085E+01
      0.58062417E+06      0.18521918E+06      0.22274920E+01         0.12009E+02    0.10795E+01
      0.58057972E+06      0.18521548E+06      0.42050956E+01         0.88477E+01    0.94683E+00
      0.58053406E+06      0.18526493E+06      0.97005763E+00         0.50982E+03    0.27074E+01
      0.58061745E+06      0.18525235E+06      0.57515061E+00         0.11481E+02    0.10600E+01
      0.58062363E+06      0.18519303E+06      0.31284925E+01         0.11910E+02    0.10759E+01
      0.58052841E+06      0.18527690E+06      0.41321788E-01         0.80482E+01    0.90570E+00
      0.58053866E+06      0.18526708E+06      0.10617209E+01         0.63836E+02    0.18051E+01
      0.58058031E+06      0.18526045E+06      0.60018748E+00         0.17621E+02    0.12460E+01
      0.58057127E+06      0.18522694E+06      0.43687969E+01         0.16668E+03    0.22219E+01
      0.58054167E+06      0.18524749E+06      0.22588875E+01         0.95604E+01    0.98047E+00
      0.58046620E+06      0.18524067E+06      0.28092939E+01         0.75511E+01    0.87801E+00
      0.58058245E+06      0.18522471E+06      0.33893721E+01         0.74454E+01    0.87189E+00
      0.58052031E+06      0.18526055E+06      0.16281844E+01         0.33496E+03    0.25250E+01
      0.58054091E+06      0.18518643E+06     -0.16713402E+02         0.22104E+02    0.13445E+01
      0.58053483E+06      0.18526500E+06      0.93400528E+00         0.43721E+03    0.26407E+01
      0.58057651E+06      0.18518591E+06      0.19790616E+01         0.82317E+01    0.91549E+00
      0.58052082E+06      0.18527347E+06      0.39285642E+00         0.41935E+01    0.62258E+00
      0.58061364E+06      0.18521708E+06      0.21435247E+01         0.10876E+02    0.10365E+01
      0.58047297E+06      0.18518518E+06      0.10606491E+01         0.11080E+02    0.10445E+01
      0.58054081E+06      0.18521102E+06      0.31139767E+01         0.75397E+02    0.18774E+01
      0.58059656E+06      0.18525118E+06      0.12144921E+01         0.77366E+01    0.88855E+00
      0.58052368E+06      0.18525560E+06      0.21280868E+01         0.23677E+03    0.23743E+01
      0.58054674E+06      0.18528133E+06     -0.38157492E+00         0.13264E+01    0.12267E+00
      0.58055877E+06      0.18529240E+06     -0.33730004E+00         0.29297E+01    0.46683E+00
      0.58047036E+06      0.18529617E+06      0.86299750E+00         0.68156E+01    0.83350E+00
      0.58050528E+06      0.18524441E+06      0.37675311E+01         0.91050E+02    0.19593E+01
      0.58060808E+06      0.18521592E+06      0.28086785E+01         0.10091E+02    0.10039E+01
      0.58051941E+06      0.18525940E+06      0.22422632E+01         0.31470E+03    0.24979E+01
      0.58048089E+06      0.18519839E+06      0.12738020E+01         0.12188E+02    0.10859E+01
      0.58044306E+06      0.18518285E+06     -0.29508213E+01         0.11090E+02    0.10449E+01
      0.58053925E+06      0.18519605E+06      0.16369524E+01         0.27117E+02    0.14332E+01
      0.58058507E+06      0.18523939E+06      0.27249461E+01         0.55103E+01    0.74118E+00
      0.58053842E+06      0.18528719E+06     -0.70707065E+00         0.15029E+01    0.17694E+00
      0.58062295E+06      0.18526673E+06      0.20705283E+01         0.11277E+02    0.10522E+01
      0.58062897E+06      0.18529170E+06     -0.82082505E+01         0.10361E+02    0.10154E+01
      0.58056841E+06      0.18528516E+06     -0.39956352E+00         0.64610E+01    0.81030E+00
      0.58048777E+06      0.18522337E+06      0.34163232E+01         0.26736E+02    0.14271E+01
      0.58052603E+06      0.18525576E+06      0.16314221E+01         0.19622E+03    0.22927E+01
      0.58051294E+06      0.18527177E+06     -0.22856491E+02         0.25868E+03    0.24128E+01
      0.58061579E+06      0.18525071E+06      0.16383421E+01         0.11400E+02    0.10569E+01
      0.58049369E+06      0.18518338E+06     -0.10986370E+02         0.89897E+01    0.95374E+00
      0.58051176E+06      0.18521404E+06      0.28110702E+01         0.28916E+02    0.14611E+01
      0.58055930E+06      0.18519393E+06      0.16229589E+01         0.87407E+01    0.94154E+00
      0.58052720E+06      0.18523451E+06      0.43923754E+01         0.33342E+02    0.15230E+01
      0.58050276E+06      0.18527117E+06      0.11697347E+01         0.74291E+01    0.87093E+00
      0.58046162E+06      0.18525813E+06      0.12175025E+01         0.80265E+01    0.90453E+00
      0.58051689E+06      0.18524306E+06     -0.76719286E+01         0.40359E+04    0.36059E+01
      0.58060947E+06      0.18523139E+06      0.24008426E+01         0.10571E+02    0.10241E+01
      0.58044405E+06      0.18528292E+06     -0.14669016E+02         0.89608E+01    0.95235E+00
      0.58061468E+06      0.18524064E+06      0.19109905E+01         0.11520E+02    0.10615E+01
      0.58056475E+06      0.18526514E+06      0.36645837E+00         0.11768E+02    0.10707E+01
      0.58059279E+06      0.18529227E+06     -0.56968258E+00         0.81969E+01    0.91365E+00
      0.58050753E+06      0.18517991E+06     -0.17023564E+02         0.74756E+01    0.87364E+00
      0.58046094E+06      0.18518491E+06      0.11120452E+01         0.11295E+02    0.10529E+01
      0.58052951E+06      0.18522193E+06      0.42912439E+01         0.67297E+02    0.18280E+01
      0.58059858E+06      0.18527522E+06      0.23977345E+00         0.99244E+01    0.99670E+00
      0.58046239E+06      0.18524253E+06      0.26965000E+01         0.78361E+01    0.89410E+00
      0.58060653E+06      0.18524230E+06      0.20824798E+01         0.96677E+01    0.98532E+00
      0.58053997E+06      0.18528232E+06     -0.12450708E+00         0.11811E+01    0.72292E-01
      0.58051174E+06      0.18527446E+06      0.75178886E+00         0.39706E+01    0.59886E+00
      0.58052518E+06      0.18522296E+06      0.39026122E+01         0.18007E+02    0.12554E+01
      0.58049503E+06      0.18527693E+06      0.14978627E+01         0.26889E+01    0.42957E+00
      0.58058411E+06      0.18519060E+06      0.28469449E+01         0.65564E+01    0.81667E+00
      0.58053354E+06      0.18527540E+06     -0.12209558E+00         0.12012E+02    0.10796E+01
      0.58052037E+06      0.18528648E+06     -0.47749186E+00         0.40716E+01    0.60976E+00
      0.58051794E+06      0.18520302E+06      0.19813462E+01         0.43284E+02    0.16363E+01
      0.58046936E+06      0.18523435E+06      0.24755913E+01         0.63036E+01    0.79959E+00
      0.58061207E+06      0.18524347E+06      0.18837714E+01         0.11147E+02    0.10472E+01
      0.58051129E+06      0.18530310E+06     -0.42842685E+00         0.40899E+01    0.61171E+00
      0.58048246E+06      0.18528309E+06      0.12278780E+01         0.42430E+01    0.62767E+00
      0.58045709E+06      0.18522761E+06      0.30501372E+01         0.71997E+01    0.85731E+00
      0.58059973E+06      0.18522486E+06      0.26700021E+01         0.87625E+01    0.94263E+00
      0.58060374E+06      0.18529724E+06     -0.72721485E+00         0.87896E+01    0.94397E+00
      0.58053614E+06      0.18528094E+06     -0.19249133E+00         0.21826E+01    0.33896E+00
      0.58061780E+06      0.18519908E+06     -0.90347069E+01         0.12102E+02    0.10829E+01
      0.58060006E+06      0.18525158E+06      0.13573480E+01         0.78779E+01    0.89641E+00
      0.58047228E+06      0.18525873E+06      0.18840396E+01         0.66672E+01    0.82395E+00
      0.58049579E+06      0.18526962E+06     -0.13393833E+02         0.16184E+02    0.12091E+01
      0.58045831E+06      0.18521909E+06      0.30202690E+01         0.83823E+01    0.92336E+00
      0.58055989E+06      0.18520809E+06      0.33970226E+01         0.69877E+01    0.84433E+00
      0.58057055E+06      0.18519902E+06      0.29276929E+01         0.25257E+01    0.40239E+00
      0.58061747E+06      0.18522423E+06      0.23026664E+01         0.11512E+02    0.10612E+01
      0.58048175E+06      0.18528279E+06      0.12859741E+01         0.44748E+01    0.65077E+00
      0.58058565E+06      0.18529876E+06     -0.46200978E+00         0.67927E+01    0.83204E+00
      0.58051881E+06      0.18525460E+06      0.24253317E+01         0.26667E+03    0.24260E+01
      0.58050354E+06      0.18528064E+06      0.89786083E+00         0.18680E+01    0.27138E+00
      0.58062228E+06      0.18528961E+06      0.53676568E+00         0.10193E+02    0.10083E+01
      0.58052643E+06      0.18520522E+06      0.16065936E+01         0.95729E+04    0.39810E+01
      0.58046887E+06      0.18523310E+06      0.35311613E+01         0.58953E+01    0.77051E+00
      0.58047144E+06      0.18522082E+06      0.31037412E+01         0.51375E+01    0.71075E+00
      0.58046324E+06      0.18519460E+06      0.19755414E+01         0.11652E+02    0.10664E+01
      0.58062729E+06      0.18529375E+06      0.84636969E+00         0.10069E+02    0.10030E+01
      0.58044114E+06      0.18530214E+06      0.87552692E+00         0.83013E+01    0.91914E+00
      0.58050361E+06      0.18528163E+06      0.86060112E+00         0.19295E+01    0.28544E+00
      0.58049726E+06      0.18526569E+06      0.23237774E+01         0.29586E+02    0.14711E+01
      0.58057354E+06      0.18518359E+06      0.15249630E+01         0.96618E+01    0.98506E+00
      0.58047079E+06      0.18518883E+06      0.15139121E+01         0.11544E+02    0.10623E+01
      0.58049761E+06      0.18519568E+06      0.11501890E+01         0.11240E+02    0.10508E+01
      0.58059967E+06      0.18525753E+06      0.10279681E+01         0.76604E+01    0.88425E+00
      0.58049770E+06      0.18521778E+06      0.26712020E+01         0.38112E+01    0.58107E+00
      0.58048718E+06      0.18525157E+06      0.32996615E+01         0.48525E+01    0.68596E+00
      0.58053326E+06      0.18524146E+06      0.35785800E+01         0.66918E+02    0.18255E+01
      0.58061855E+06      0.18530344E+06     -0.14563585E+02         0.94994E+01    0.97769E+00
      0.58049833E+06      0.18521389E+06      0.15244232E+01         0.94656E+01    0.97615E+00
      0.58047436E+06      0.18524454E+06      0.27368264E+01         0.68004E+01    0.83253E+00
      0.58056653E+06      0.18526707E+06      0.62088000E-02         0.12291E+02    0.10896E+01
      0.58050702E+06      0.18524389E+06      0.39267942E+01         0.11672E+03    0.20672E+01
      0.58052805E+06      0.18522116E+06      0.41173614E+01         0.12348E+03    0.20916E+01
      0.58045639E+06      0.18519819E+06     -0.21564368E+02         0.13811E+02    0.11402E+01
      0.58060992E+06      0.18522487E+06      0.27580656E+01         0.10471E+02    0.10200E+01
      0.58046385E+06      0.18524235E+06      0.26965000E+01         0.77503E+01    0.88932E+00
      0.58050701E+06      0.18520025E+06      0.13989614E+01         0.15597E+02    0.11931E+01
      0.58050314E+06      0.18524613E+06      0.37077678E+01         0.55612E+02    0.17452E+01
      0.58047908E+06      0.18523559E+06      0.38807447E+01         0.65056E+01    0.81329E+00
      0.58055218E+06      0.18524210E+06      0.26475052E+01         0.17326E+03    0.22387E+01
      0.58056906E+06      0.18523150E+06      0.35950812E+01         0.40279E+02    0.16051E+01
      0.58052941E+06      0.18525032E+06      0.23353399E+01         0.10756E+02    0.10316E+01
      0.58061991E+06      0.18529231E+06      0.27389802E-01         0.99427E+01    0.99750E+00
      0.58052077E+06      0.18523157E+06      0.43073902E+01         0.59175E+02    0.17721E+01
      0.58048873E+06      0.18524958E+06      0.36302505E+01         0.63553E+01    0.80314E+00
      0.58052039E+06      0.18525339E+06      0.27752196E+01         0.22359E+03    0.23495E+01
      0.58046045E+06      0.18524067E+06      0.30311207E+01         0.78115E+01    0.89273E+00
      0.58055877E+06      0.18523701E+06      0.35483717E+01         0.17550E+03    0.22443E+01
      0.58055855E+06      0.18521678E+06      0.37357342E+01         0.79766E+02    0.19018E+01
      0.58062196E+06      0.18523286E+06      0.64148667E+00         0.11962E+02    0.10778E+01
      0.58061270E+06      0.18520853E+06     -0.25541519E+01         0.10792E+02    0.10331E+01
      0.58050927E+06      0.18520112E+06      0.17757166E+01         0.18842E+02    0.12751E+01
      0.58050204E+06      0.18529998E+06     -0.51670485E+00         0.44054E+01    0.64399E+00
      0.58059566E+06      0.18521014E+06      0.32218169E+01         0.73317E+01    0.86520E+00
      0.58057456E+06      0.18522255E+06      0.43984407E+01         0.27899E+02    0.14456E+01
      0.58059375E+06      0.18521664E+06      0.29116538E+01         0.77634E+01    0.89005E+00
      0.58054106E+06      0.18522476E+06      0.40148088E+01         0.57610E+02    0.17605E+01
      0.58058276E+06      0.18524908E+06      0.12601541E+01         0.46066E+01    0.66338E+00
      0.58062755E+06      0.18525578E+06      0.12839294E+01         0.11888E+02    0.10751E+01
      0.58059050E+06      0.18526040E+06     -0.11795224E+02         0.13181E+02    0.11200E+01
