42202 21592 99
1 1501 2080 3540 1 1
2 3718 1799 1443 2 1
3 1939 1434 3691 3 1
4 3647 1388 2455 4 1
5 1810 2371 3200 5 1
6 2109 3718 1443 6 1
7 3481 2421 1394 7 1
8 2302 3719 1466 8 1
9 1385 2101 3813 9 1
10 2461 3120 1531 10 1
11 2105 3647 2455 11 1
12 3540 2080 2126 12 1
13 2648 3401 1523 13 1
14 3438 2112 2113 14 1
15 1425 3930 2031 15 1
16 955 956 3806 16 1
17 3691 1434 1931 17 1
18 2096 2421 3481 18 1
19 1902 2173 3597 19 1
20 3716 1876 2362 20 1
21 3630 2299 1994 21 1
22 3942 1303 2192 22 1
23 2051 1312 3633 23 1
24 3813 2101 2224 24 1
25 2446 3402 1195 25 1
26 3547 1942 2293 26 1
27 1354 3074 1938 27 1
28 2269 3034 2568 28 1
29 3964 1432 2599 29 1
30 3200 2371 1356 30 1
31 1891 3425 2176 31 1
32 2183 3964 2599 32 1
33 3835 1417 1828 33 1
34 1038 2942 2702 34 1
35 3930 2077 2031 35 1
36 2013 2272 3290 36 1
37 4086 874 2480 37 1
38 3401 2107 1523 38 1
39 1531 3120 1925 39 1
40 3126 1360 2370 40 1
41 3085 1519 1944 41 1
42 1037 1038 2702 42 1
43 3787 1152 2289 43 1
44 3553 2547 2611 44 1
45 1342 4039 2149 45 1
46 2009 1455 3679 46 1
47 2142 3787 2289 47 1
48 1380 3630 1994 48 1
49 3719 2111 1466 49 1
50 1842 2265 3446 50 1
51 3842 1883 1162 51 1
52 1455 2008 3679 52 1
53 3576 1282 1764 53 1
54 2635 1565 3385 54 1
55 1367 1942 3547 55 1
56 3597 2173 1206 56 1
57 1196 2112 3438 57 1
58 1725 2963 2252 58 1
59 1012 2735 3079 59 1
60 1363 2981 2160 60 1
61 1589 2707 1741 61 1
62 1935 2329 3259 62 1
63 2214 3589 2896 63 1
64 1323 2113 2112 64 1
65 1070 2730 1846 65 1
66 1492 2426 1818 66 1
67 1432 3183 1985 67 1
68 1711 2889 2474 68 1
69 1627 1917 3209 69 1
70 1150 3271 2621 70 1
71 1231 1990 3147 71 1
72 1850 3753 2223 72 1
73 1224 2860 1936 73 1
74 1783 2481 3115 74 1
75 1556 2297 2265 75 1
76 965 966 2172 76 1
77 1938 3074 3351 77 1
78 1222 2228 2883 78 1
79 1395 2561 2465 79 1
80 2180 2951 2906 80 1
81 1158 1984 2121 81 1
82 1534 2291 2725 82 1
83 1321 2809 1955 83 1
84 1274 2496 2633 84 1
85 1409 1977 2553 85 1
86 1280 2748 3215 86 1
87 1557 2024 2953 87 1
88 1881 3346 1991 88 1
89 1321 1955 3331 89 1
90 3144 1924 1304 90 1
91 1429 2198 1984 91 1
92 3746 2358 1313 92 1
93 1024 1025 2053 93 1
94 1593 2754 2462 94 1
95 1194 2252 2963 95 1
96 1439 2178 1860 96 1
97 1070 1846 3818 97 1
98 1414 2095 3203 98 1
99 1363 2513 2981 99 1
100 1573 3074 2087 100 1
101 1202 1907 2260 101 1
102 1159 2000 1961 102 1
103 1209 3121 1997 103 1
104 1328 1780 3516 104 1
105 1561 3045 1827 105 1
106 1671 3331 1955 106 1
107 1339 2460 2195 107 1
108 1710 3539 1971 108 1
109 2216 3205 3013 109 1
110 1602 1711 2410 110 1
111 1114 2789 1923 111 1
112 3603 2331 1951 112 1
113 980 2485 2174 113 1
114 1515 2340 1816 114 1
115 964 2945 2384 115 1
116 1486 1691 2326 116 1
117 1409 3480 2075 117 1
118 2927 1472 1852 118 1
119 1469 2416 2102 119 1
120 1453 1868 2248 120 1
121 1685 2553 2990 121 1
122 2814 2980 3978 122 1
123 1174 2240 3037 123 1
124 1477 2185 2184 124 1
125 1450 1876 2822 125 1
126 1217 2956 2958 126 1
127 1231 2826 1990 127 1
128 1388 2098 2788 128 1
129 1062 1866 2804 129 1
130 1062 2594 1866 130 1
131 1946 3829 2127 131 1
132 1803 3327 2823 132 1
133 1535 2960 2259 133 1
134 1409 2085 1977 134 1
135 1470 2297 1886 135 1
136 1564 2125 2858 136 1
137 1739 2537 2923 137 1
138 3649 1201 2309 138 1
139 3806 956 2218 139 1
140 1803 2823 3298 140 1
141 1437 1862 2175 141 1
142 928 2287 3466 142 1
143 1210 2995 1798 143 1
144 1409 2008 2085 144 1
145 1222 2883 3124 145 1
146 1721 3394 2149 146 1
147 2312 4086 2480 147 1
148 3249 1262 3335 148 1
149 1100 2817 1943 149 1
150 1246 2382 2279 150 1
151 1334 1714 2979 151 1
152 3279 1354 1938 152 1
153 1242 1827 3045 153 1
154 1051 3349 1954 154 1
155 1376 2768 2079 155 1
156 1979 3355 3643 156 1
157 1429 2086 2198 157 1
158 1155 1894 2439 158 1
159 867 2284 2158 159 1
160 1222 3124 2126 160 1
161 1381 3163 1856 161 1
162 1575 1901 2931 162 1
163 1376 2390 2768 163 1
164 1326 3395 1958 164 1
165 1565 2656 2083 165 1
166 1328 2856 2005 166 1
167 873 2480 874 167 1
168 1803 3218 3327 168 1
169 1541 2355 1840 169 1
170 3780 2250 1154 170 1
171 90 2284 867 171 1
172 1547 1709 3040 172 1
173 1413 2213 2004 173 1
174 889 2327 2544 174 1
175 1591 2533 2580 175 1
176 1310 2132 2131 176 1
177 1338 2352 2040 177 1
178 1557 2953 3524 178 1
179 1798 2995 2378 179 1
180 1481 2004 2213 180 1
181 1169 2611 2547 181 1
182 3402 2030 1195 182 1
183 1425 2459 1916 183 1
184 951 952 1958 184 1
185 2727 1386 2505 185 1
186 1491 2501 2264 186 1
187 914 3987 915 187 1
188 1074 2799 3384 188 1
189 1185 2437 2039 189 1
190 1683 1958 3395 190 1
191 1450 2507 1876 191 1
192 1230 1948 2161 192 1
193 1107 2831 1953 193 1
194 1309 3346 1881 194 1
195 1556 2658 2297 195 1
196 1727 2600 2467 196 1
197 984 2710 3363 197 1
198 1540 2270 1937 198 1
199 1207 2190 2790 199 1
200 1535 2805 2960 200 1
201 3333 3338 2472 201 1
202 1289 2012 2656 202 1
203 2240 3265 3037 203 1
204 1576 2879 1968 204 1
205 1470 2265 2297 205 1
206 1616 2179 2325 206 1
207 2155 1403 4067 207 1
208 1748 3817 2385 208 1
209 3210 1708 1549 209 1
210 1331 2535 2336 210 1
211 1320 1969 2208 211 1
212 1513 2342 2129 212 1
213 1638 2279 2382 213 1
214 3425 1416 2176 214 1
215 1121 2196 2521 215 1
216 1651 2274 2321 216 1
217 1518 1792 3396 217 1
218 1155 3010 1894 218 1
219 1161 3024 1861 219 1
220 1781 3090 2131 220 1
221 928 929 2287 221 1
222 1360 2306 2370 222 1
223 1980 3249 3335 223 1
224 1224 1936 2448 224 1
225 1460 2502 2195 225 1
226 1169 2356 2616 226 1
227 1275 3115 2481 227 1
228 1500 1756 3064 228 1
229 1728 2913 2948 229 1
230 1804 2590 2996 230 1
231 1492 1818 2353 231 1
232 1230 2609 1948 232 1
233 1783 3087 2481 233 1
234 1657 2063 2926 234 1
235 1432 2508 2599 235 1
236 1692 2633 2496 236 1
237 893 3367 2685 237 1
238 86 854 2089 238 1
239 3290 2272 1415 239 1
240 1168 2269 2568 240 1
241 2035 3168 2165 241 1
242 1202 2443 1907 242 1
243 1442 2485 1942 243 1
244 1664 3321 2015 244 1
245 1149 3564 2410 245 1
246 1147 2221 2097 246 1
247 889 2544 890 247 1
248 1446 1924 2568 248 1
249 1352 1976 3012 249 1
250 1039 1929 2942 250 1
251 1452 1876 3716 251 1
252 1631 2064 2774 252 1
253 893 2685 894 253 1
254 1661 2606 2368 254 1
255 1739 3057 2925 255 1
256 1253 1969 2911 256 1
257 1784 2087 3074 257 1
258 3296 1263 1891 258 1
259 942 3091 2895 259 1
260 1309 2688 1898 260 1
261 1409 2316 2008 261 1
262 902 3393 2717 262 1
263 1519 2708 1944 263 1
264 85 2993 2680 264 1
265 2732 1117 3406 265 1
266 1979 3538 3355 266 1
267 1503 2189 2313 267 1
268 1615 2479 2363 268 1
269 1312 1986 3633 269 1
270 1381 2434 1907 270 1
271 2306 3099 2370 271 1
272 1631 2748 2064 272 1
273 905 2890 1992 273 1
274 2792 1800 3964 274 1
275 902 2717 903 275 1
276 1191 2389 2344 276 1
277 1221 2189 2986 277 1
278 1533 2145 2916 278 1
279 1193 1818 2230 279 1
280 1668 2515 3015 280 1
281 2364 1438 4036 281 1
282 1596 1944 3188 282 1
283 984 985 2710 283 1
284 1448 1951 2521 284 1
285 1226 2916 2145 285 1
286 1201 1697 2869 286 1
287 1359 3816 1920 287 1
288 1976 4088 3012 288 1
289 1703 2547 3553 289 1
290 1230 2078 2609 290 1
291 1182 2052 2043 291 1
292 1449 2227 2629 292 1
293 1279 2728 2571 293 1
294 1287 1940 2514 294 1
295 1645 2925 3057 295 1
296 1565 2083 3385 296 1
297 1289 2656 2858 297 1
298 1194 2400 2371 298 1
299 1349 3390 2091 299 1
300 939 940 2724 300 1
301 1114 1923 3067 301 1
302 1368 3603 1951 302 1
303 1555 3168 2035 303 1
304 1545 2041 2991 304 1
305 1300 3106 2529 305 1
306 939 2724 3419 306 1
307 2124 3649 2309 307 1
308 1381 1907 3163 308 1
309 1244 3557 1950 309 1
310 1012 1013 2735 310 1
311 1438 2364 1755 311 1
312 1416 3048 2438 312 1
313 1297 2058 3298 313 1
314 1180 3049 2297 314 1
315 75 821 2415 315 1
316 3765 3592 1808 316 1
