1525
104	78	76	80	65	0.10091995
105	76	74	80	65	0.008568415
106	74	72	80	65	0.002769235
107	72	70	80	65	0.0013804949999999998
108	70	68	80	65	0.0007328235
109	68	66	80	65	0.00038753400000000003
110	66	95	80	65	0.0002530255
111	76	72	80	67	0.01487765
112	72	68	80	67	0.003159915
113	95	91	80	67	0.0007902515
114	74	68	80	69	0.00886708
115	68	93	80	69	0.002067065
116	87	81	80	69	0.0002804405
117	81	92	80	69	0.0004563475
118	72	95	80	71	0.006214395
119	95	87	80	71	0.00141048
120	70	91	80	73	0.00462547
121	91	81	80	73	0.001086045
122	68	87	80	75	0.003949895
123	227	114	80	75	0.000293794
124	121	102	80	75	0.00017244
125	66	83	80	77	0.00331226
126	86	231	80	77	0.0004037245
127	124	121	80	77	0.000226421
128	121	104	80	77	0.0002471775
129	95	96	80	79	0.002962395
130	76	74	78	80	0.08152655
131	74	72	78	80	0.007952845
132	72	70	78	80	0.00290882
133	70	68	78	80	0.00123361
134	66	95	78	80	0.000428764
135	95	93	78	80	0.00035985199999999997
136	74	70	78	65	0.01498045
137	70	66	78	65	0.00314632
138	66	93	78	65	0.00117852
139	93	89	78	65	0.0006292590000000001
140	89	85	78	65	0.000431889
141	72	66	78	67	0.00875731
142	66	91	78	67	0.00202307
143	70	93	78	69	0.0063087049999999995
144	93	85	78	69	0.001439675
145	228	230	78	69	3.48658e-05
146	68	89	78	71	0.004862105
147	89	96	78	71	0.000999744
148	66	85	78	73	0.00394804
149	85	90	78	73	0.0008938955
150	90	228	78	73	0.000554087
151	95	81	78	75	0.003066305
152	94	228	78	77	0.0018137000000000001
153	91	90	78	79	0.00267659
154	90	231	78	79	0.000962919
155	74	72	76	78	0.07735805000000001
156	72	70	76	78	0.01024151
157	70	68	76	78	0.0034994049999999997
158	68	66	76	78	0.0008137015
159	72	68	76	80	0.01650915
160	68	95	76	80	0.00444682
161	95	91	76	80	0.00151742
162	70	95	76	65	0.009804110000000001
163	95	89	76	65	0.002369225
164	68	91	76	67	0.00720478
165	229	114	76	67	0.000855625
166	82	114	76	73	0.0008601934999999999
167	229	122	76	75	0.000976836
168	100	101	76	77	0.000642433
169	84	118	76	79	0.000878672
170	118	121	76	79	0.00055334
171	72	70	74	76	0.0520936
172	70	68	74	76	0.006790965
173	68	66	74	76	0.002778335
174	93	91	74	76	0.00031814349999999996
175	70	66	74	78	0.01403885
176	66	93	74	78	0.00354549
177	93	89	74	78	0.00125767
178	89	85	74	78	0.000551223
179	85	81	74	78	0.0002939275
180	68	93	74	80	0.008752675000000001
181	93	87	74	80	0.0020679699999999997
182	87	81	74	80	0.0008882639999999999
183	66	89	74	65	0.0065976
184	89	81	74	65	0.001563145
185	81	90	74	65	0.000633944
186	95	85	74	67	0.00553382
187	85	92	74	67	0.00134284
188	93	81	74	69	0.00382345
189	81	86	74	69	0.0009350015
190	232	120	74	69	0.00027924549999999997
191	91	94	74	71	0.003399875
192	227	116	74	71	0.00044383399999999994
193	127	110	74	71	0.00012874799999999998
194	89	90	74	73	0.0028955450000000002
195	232	124	74	73	0.00045872199999999995
196	86	114	74	75	0.0011367600000000001
197	102	103	74	75	0.0001265865
198	85	82	74	77	0.00292448
199	120	123	74	77	0.0004840065
200	123	112	74	77	0.0002018575
201	83	228	74	79	0.002321305
202	126	100	74	79	0.0003673995
203	70	68	72	74	0.04249895
204	68	66	72	74	0.007223235
205	66	95	72	74	0.0025442549999999996
206	95	93	72	74	0.00127561
207	68	95	72	76	0.01352805
208	95	91	72	76	0.0031723949999999997
209	66	91	72	78	0.00874418
210	91	85	72	78	0.002047305
211	85	96	72	78	0.0010166235
212	95	87	72	80	0.0061825100000000004
213	87	96	72	80	0.001581955
214	88	227	72	80	0.000179778
215	93	83	72	65	0.00509497
216	83	90	72	65	0.00117924
217	91	96	72	67	0.003909995
218	89	92	72	69	0.00317482
219	92	228	72	69	0.001064165
220	118	115	72	69	0.00019351950000000002
221	88	231	72	71	0.001103205
222	84	116	72	73	0.001102925
223	83	227	72	75	0.0023393249999999997
224	122	125	72	75	0.0004903234999999999
225	96	231	72	79	0.0021851400000000003
226	68	66	70	72	0.048423549999999996
227	66	95	70	72	0.007618805
228	95	93	70	72	0.00281789
229	93	91	70	72	0.0013005299999999998
230	66	93	70	74	0.0145705
231	93	89	70	74	0.003156275
232	89	85	70	74	0.001116415
233	95	89	70	76	0.00952824
234	89	83	70	76	0.0018022799999999999
235	82	229	70	76	0.00047480600000000003
236	93	85	70	78	0.0062853449999999995
237	91	81	70	80	0.004870085
238	81	88	70	80	0.0010822499999999999
239	88	228	70	80	0.0005926025
240	228	114	70	80	0.0002659605
241	89	94	70	65	0.00420506
242	94	82	70	65	0.001095345
243	124	119	70	65	0.000327268
244	87	90	70	67	0.0038820449999999998
245	85	86	70	69	0.0031775249999999996
246	83	82	70	71	0.00293662
247	82	118	70	71	0.0008411104999999999
248	119	106	70	71	0.00023832
249	81	228	70	73	0.00262642
250	127	99	70	73	0.0002103885
251	94	230	70	77	0.002020485
252	230	119	70	77	0.000710737
253	92	116	70	79	0.00212943
254	116	125	70	79	0.0006199945
255	66	95	68	70	0.048139600000000005
256	95	93	68	70	0.007357395
257	93	91	68	70	0.00230765
258	91	89	68	70	0.0012146700000000002
259	87	85	68	70	0.0003440145
260	85	83	68	70	0.000214966
261	95	91	68	72	0.013987349999999999
262	91	87	68	72	0.002871225
263	87	83	68	72	0.001012372
264	88	84	68	72	0.000138228
265	93	87	68	74	0.00819919
266	87	81	68	74	0.001837995
267	81	92	68	74	0.0006332765000000001
268	92	86	68	74	0.0005751834999999999
269	91	83	68	76	0.00656432
270	89	96	68	78	0.004826695000000001
271	96	86	68	78	0.0009410325
272	86	229	68	78	0.0003970065
273	116	126	68	78	0.00043164150000000003
274	87	92	68	80	0.004074155
275	92	227	68	80	0.000938715
276	227	114	68	80	0.000569543
277	114	126	68	80	0.0003521085
278	85	88	68	65	0.003701075
279	88	232	68	65	0.0010349135
280	83	84	68	67	0.00301805
281	81	227	68	69	0.003088505
282	96	229	68	71	0.00293282
283	229	126	68	71	0.0010152124999999999
284	98	101	68	71	0.0004605535
285	115	106	68	73	0.0005159675
286	92	114	68	75	0.002327945
287	121	97	68	75	0.0005761060000000001
288	90	118	68	77	0.002379895
289	118	127	68	77	0.000852245
290	127	105	68	77	0.00045270049999999995
291	88	122	68	79	0.00152542
292	95	93	66	68	0.054001499999999994
293	93	91	66	68	0.006656195
294	91	89	66	68	0.0024892150000000004
295	89	87	66	68	0.00108925
296	93	89	66	70	0.0124575
297	89	85	66	70	0.0027949100000000003
298	85	81	66	70	0.00114686
299	91	85	66	72	0.008084435000000001
300	85	96	66	72	0.001766415
301	89	81	66	74	0.005771755
302	81	90	66	74	0.0013679550000000001
303	82	232	66	74	0.000444368
304	232	116	66	74	0.000388088
305	85	90	66	78	0.003894655
306	90	228	66	78	0.0009472695
307	228	116	66	78	0.000400782
308	83	86	66	80	0.003334565
309	86	231	66	80	0.0010592420000000002
310	231	124	66	80	0.0004120835
311	104	101	66	80	0.000173457
312	81	82	66	65	0.00307784
313	116	115	66	65	0.0003481735
314	96	228	66	67	0.0030001949999999998
315	228	122	66	67	0.0005224744999999999
316	94	232	66	69	0.002617095
317	92	230	66	71	0.002451455
318	90	116	66	73	0.00219139
319	123	99	66	73	0.0003512885
320	88	120	66	75	0.002041435
321	86	124	66	77	0.0019458449999999999
322	84	128	66	79	0.00152527
323	93	91	95	66	0.04926935
324	91	89	95	66	0.006611375
325	89	87	95	66	0.002298935
326	87	85	95	66	0.001159225
327	85	83	95	66	0.000715382
328	91	87	95	68	0.0123633
329	87	83	95	68	0.0028070350000000003
330	83	96	95	68	0.0011819
331	88	84	95	68	0.00026742
332	89	83	95	70	0.00763117
333	83	94	95	70	0.00167103
334	94	88	95	70	0.0006896089999999999
335	87	96	95	72	0.00598681
336	96	88	95	72	0.001225325
337	227	231	95	72	0.0003925665
338	231	118	95	72	0.0007584930000000001
339	85	92	95	74	0.00474598
340	92	82	95	74	0.0009965395
341	120	113	95	74	0.00043667150000000003
342	83	88	95	76	0.004748270000000001
343	81	84	95	78	0.00358225
344	230	126	95	78	0.00038222500000000003
345	96	227	95	80	0.0029287749999999998
346	227	118	95	80	0.000777694
347	94	229	95	65	0.0026273349999999997
348	229	124	95	65	0.000712277
349	92	231	95	67	0.00205018
350	90	114	95	69	0.002433475
351	114	119	95	69	0.0006905995
352	119	110	95	69	0.0003077965
353	88	118	95	71	0.002127295
354	86	122	95	73	0.00209809
355	122	100	95	73	0.0007513089999999999
356	84	126	95	75	0.0017904050000000001
357	126	106	95	75	0.0007036709999999999
358	82	113	95	77	0.0015125899999999999
359	113	112	95	77	0.0006638920000000001
360	91	89	93	95	0.07876455
361	89	87	93	95	0.00705443
362	87	85	93	95	0.002439425
363	85	83	93	95	0.001315255
364	81	96	93	95	0.00039836799999999996
365	89	85	93	66	0.01300375
366	85	81	93	66	0.002951685
367	87	81	93	68	0.007802065
368	81	92	93	68	0.0019752150000000002
369	86	227	93	68	0.000415904
370	114	120	93	68	0.0001046915
371	85	94	93	70	0.006111025
372	94	86	93	70	0.00154506
373	86	228	93	70	0.000702804
374	228	230	93	70	0.0003717195
375	83	90	93	72	0.004840499999999999
376	90	227	93	72	0.00104831
377	81	86	93	74	0.0043926799999999995
378	86	232	93	74	0.0009030584999999999
379	94	228	93	78	0.00236878
380	228	120	93	78	0.0006794975
381	92	232	93	80	0.002846705
382	126	127	93	80	0.0004864345
383	90	230	93	65	0.002585535
384	230	115	93	65	0.0007751265000000001
385	115	104	93	65	0.000496488
386	116	121	93	67	0.0006843859999999999
387	86	120	93	69	0.002527855
388	120	127	93	69	0.000829449
389	84	124	93	71	0.002252595
390	102	111	93	71	0.0005012915
391	128	108	93	73	0.000696221
392	227	115	93	75	0.002081665
393	115	97	93	75	0.000795233
394	228	119	93	77	0.00190521
395	123	109	93	79	0.00064046
396	89	87	91	93	0.062197600000000006
397	87	85	91	93	0.00685156
398	85	83	91	93	0.00249277
399	83	81	91	93	0.001188245
400	87	83	91	95	0.013141299999999998
401	83	96	91	95	0.0031711499999999998
402	96	92	91	95	0.00116962
403	85	96	91	66	0.008097675
404	96	90	91	66	0.00192241
405	228	231	91	66	0.0002118555
406	83	92	91	68	0.005940280000000001
407	81	88	91	70	0.0051446700000000005
408	228	114	91	70	0.000479981
409	96	84	91	72	0.004402345
410	98	110	91	72	0.00022626550000000002
411	227	116	91	74	0.0008433655
412	92	229	91	76	0.004074905
413	90	231	91	78	0.0026713049999999997
414	231	128	91	78	0.0007204094999999999
415	128	98	91	78	0.00041338400000000004
416	88	114	91	80	0.00230758
417	86	118	91	65	0.0023570049999999997
418	227	113	91	71	0.002062865
419	113	110	91	71	0.000666565
420	229	121	91	75	0.0017739499999999998
421	121	105	91	75	0.0006253775
422	232	125	91	77	0.0017143150000000001
423	231	98	91	79	0.001897885
424	87	85	89	91	0.04877185
425	85	83	89	91	0.007195215
426	83	81	89	91	0.002502195
427	81	96	89	91	0.00131251
428	92	90	89	91	0.00028662049999999997
429	85	81	89	93	0.01335275
430	81	94	89	93	0.003084515
431	94	90	89	93	0.001380355
432	83	94	89	95	0.008555565000000001
433	94	88	89	95	0.002012585
434	88	82	89	95	0.000829677
435	82	229	89	95	0.000422919
436	81	90	89	66	0.006308640000000001
437	90	82	89	66	0.00133038
438	82	232	89	66	0.000499343
439	96	86	89	68	0.00490033
440	86	229	89	68	0.00123587
441	229	116	89	68	0.00046109099999999995
442	119	98	89	68	0.000123323
443	98	108	89	68	8.22941e-05
444	94	82	89	70	0.003952595
445	82	230	89	70	0.0010864149999999999
446	228	118	89	72	0.0007184665
447	90	232	89	74	0.00340043
448	123	108	89	74	0.00035875450000000004
449	86	116	89	78	0.00238316
450	84	120	89	80	0.00232948
451	120	125	89	80	0.000924629
452	125	99	89	80	0.0005603240000000001
453	82	124	89	65	0.00217249
454	227	128	89	67	0.0022683549999999997
455	228	115	89	69	0.00229434
456	232	123	89	73	0.00168935
457	231	127	89	75	0.001773665
458	230	100	89	77	0.00190225
459	114	104	89	79	0.00189469
460	85	83	87	89	0.0475313
461	83	81	87	89	0.006861974999999999
462	81	96	87	89	0.00270177
463	96	94	87	89	0.00133579
464	92	90	87	89	0.00036428000000000003
465	83	96	87	91	0.0132756
466	96	92	87	91	0.0031200150000000003
467	88	84	87	91	0.0005375785000000001
468	227	229	87	91	0.00014459150000000002
469	81	92	87	93	0.008874445000000002
470	92	86	87	93	0.001852855
471	232	114	87	93	0.00028469650000000003
472	96	88	87	95	0.006624385
473	227	231	87	95	0.000559524
474	94	84	87	66	0.00509436
475	84	232	87	66	0.00118559
476	92	227	87	68	0.003871285
477	227	114	87	68	0.000982916
478	126	121	87	68	0.00030792600000000003
479	90	229	87	70	0.00356609
480	229	120	87	70	0.0008075425
481	114	115	87	74	0.0006549590000000001
482	115	102	87	74	0.00024571799999999997
483	82	122	87	78	0.002373765
484	227	126	87	80	0.0022661
485	102	109	87	80	0.00030616
486	228	113	87	65	0.0021930300000000003
487	113	108	87	65	0.000515808
488	231	125	87	71	0.002006215
489	230	98	87	73	0.00192041
490	114	102	87	75	0.0018867850000000002
491	116	106	87	77	0.001629215
492	118	110	87	79	0.00158639
493	83	81	85	87	0.040098499999999995
494	81	96	85	87	0.008184825
495	96	94	85	87	0.00255262
496	94	92	85	87	0.0013830000000000001
497	92	90	85	87	0.000659417
498	81	94	85	89	0.0151288
499	94	90	85	89	0.00348096
500	86	82	85	89	0.0005956155
501	228	232	85	89	0.00022468199999999997
502	96	90	85	91	0.008802220000000001
503	90	84	85	91	0.00187158
504	228	231	85	91	0.000426761
505	94	86	85	93	0.00625876
506	86	228	85	93	0.00153535
507	230	120	85	93	0.00041814749999999996
508	120	128	85	93	0.000303002
509	128	119	85	93	0.00025991
510	92	82	85	95	0.00489324
511	90	228	85	66	0.0039019099999999998
512	228	116	85	66	0.0008666015
513	116	128	85	66	0.00031475199999999996
514	88	232	85	68	0.003200405
515	86	230	85	70	0.002866685
516	230	128	85	70	0.0007745865
517	128	127	85	70	0.0004152315
518	127	112	85	70	0.0002857335
519	112	111	85	70	0.0002837315
520	82	120	85	74	0.002704
521	120	123	85	74	0.0009096085000000001
522	123	112	85	74	0.0003650405
523	227	124	85	76	0.0027421750000000003
524	228	128	85	78	0.002232015
525	229	115	85	80	0.0018637950000000001
526	232	119	85	65	0.00182467
527	231	123	85	67	0.001971395
528	114	100	85	71	0.001980375
529	116	104	85	73	0.00177315
530	118	108	85	75	0.001697115
531	120	112	85	77	0.0016267299999999998
532	122	99	85	79	0.0016534499999999999
533	81	96	83	85	0.048925800000000005
534	96	94	83	85	0.00760039
535	94	92	83	85	0.003296965
536	92	90	83	85	0.0012432749999999998
537	96	92	83	87	0.014901849999999998
538	92	88	83	87	0.0030671450000000003
539	88	84	83	87	0.0012489950000000001
540	94	88	83	89	0.00932399
541	88	82	83	89	0.0020460499999999998
542	82	229	83	89	0.0007836284999999999
543	229	230	83	89	0.000328314
544	92	84	83	91	0.0064261349999999995
545	84	229	83	91	0.0015586950000000001
546	90	227	83	93	0.004706495
547	227	230	83	93	0.00112863
548	104	97	83	93	0.00012430200000000002
549	88	229	83	95	0.003715815
550	229	118	83	95	0.0010091975
551	86	231	83	66	0.0031361
552	84	114	83	68	0.002589735
553	114	113	83	68	0.0008624955
554	113	98	83	68	0.0004234745
555	82	118	83	70	0.0025617
556	118	119	83	70	0.0008420694999999999
557	119	106	83	70	0.00037679499999999997
558	106	107	83	70	0.00021511700000000002
559	227	122	83	72	0.00273364
560	228	126	83	74	0.0024236600000000002
561	126	100	83	74	0.00073415
562	100	105	83	74	0.00036420349999999996
563	231	121	83	80	0.0020283
564	230	125	83	65	0.00191194
565	114	98	83	67	0.00202519
566	116	102	83	69	0.0020497049999999998
567	118	106	83	71	0.001702585
568	120	110	83	73	0.0016928949999999998
569	122	97	83	75	0.001604705
570	124	101	83	77	0.001716385
571	126	105	83	79	0.001639135
572	96	94	81	83	0.03858375
573	94	92	81	83	0.00785261
574	92	90	81	83	0.002341785
575	90	88	81	83	0.001354095
576	94	90	81	85	0.014349399999999998
577	90	86	81	85	0.0029549199999999998
578	86	82	81	85	0.001131605
579	92	86	81	87	0.008483885
580	86	227	81	87	0.001965735
581	126	115	81	87	0.00012761899999999999
582	90	82	81	89	0.0063108850000000005
583	82	232	81	89	0.00132792
584	88	228	81	91	0.00438731
585	228	114	81	91	0.00106294
586	86	232	81	93	0.003944845
587	232	120	81	93	0.0009054019999999999
588	84	230	81	95	0.003089825
589	230	126	81	95	0.0008558715
590	82	116	81	66	0.002752455
591	116	115	81	66	0.000736283
592	115	100	81	66	0.000416165
593	227	120	81	68	0.00284462
594	121	108	81	68	0.00034692450000000004
595	228	124	81	70	0.002598655
596	128	102	81	72	0.0005609725
597	230	123	81	78	0.001980205
598	114	127	81	80	0.0019259149999999998
599	116	100	81	65	0.00196719
600	122	112	81	71	0.00173351
601	124	99	81	73	0.00163434
602	126	103	81	75	0.0018403999999999998
603	128	107	81	77	0.0016996950000000002
604	113	111	81	79	0.00170068
605	94	92	96	81	0.052743849999999995
606	92	90	96	81	0.007224919999999999
607	90	88	96	81	0.002270665
608	92	88	96	83	0.013644000000000002
609	88	84	96	83	0.003415015
610	227	229	96	83	0.0006913495
611	114	118	96	83	0.00010093
612	90	84	96	85	0.009013549999999999
613	84	228	96	85	0.0020804400000000002
614	228	231	96	85	0.0006767865
615	231	116	96	85	0.000404009
616	88	227	96	87	0.00611352
617	227	231	96	87	0.00147475
618	86	229	96	89	0.0049007849999999995
619	229	116	96	89	0.00125074
620	84	231	96	91	0.00366528
621	82	114	96	93	0.0031158949999999996
622	227	118	96	95	0.00302953
623	228	122	96	66	0.002761815
624	123	110	96	66	0.000341836
625	110	111	96	66	0.0002076345
626	229	126	96	68	0.00219264
627	126	98	96	68	0.0008171035
628	232	113	96	70	0.00209513
629	113	104	96	70	0.0007394935000000001
630	104	109	96	70	0.000328343
631	230	121	96	74	0.0021471800000000003
632	116	98	96	78	0.00198591
633	118	102	96	80	0.002038095
634	126	101	96	71	0.001930755
635	128	105	96	73	0.001722445
636	113	109	96	75	0.0016447100000000002
637	92	90	94	96	0.0367832
638	90	88	94	96	0.005137865
639	82	227	94	96	0.0008668524999999999
640	90	86	94	81	0.01259625
641	86	82	94	81	0.00394042
642	82	228	94	81	0.00158952
643	232	230	94	81	0.0002072225
644	88	82	94	83	0.00978845
645	82	229	94	83	0.002168375
646	229	230	94	83	0.000896876
647	124	113	94	83	0.00042117
648	86	228	94	85	0.006420205
649	84	232	94	87	0.004434185
650	232	118	94	87	0.00128457
651	82	230	94	89	0.0035781750000000003
652	124	119	94	89	0.0007324635
653	227	116	94	91	0.00298922
654	110	107	94	91	0.0003219815
655	120	119	94	93	0.0011926200000000001
656	119	104	94	93	0.000520621
657	229	124	94	95	0.0024202900000000003
658	124	125	94	95	0.000979812
659	232	128	94	66	0.00208717
660	128	100	94	66	0.000838958
661	115	106	94	68	0.000855163
662	230	119	94	70	0.0018837250000000002
663	114	123	94	72	0.001975445
664	116	127	94	74	0.0018195999999999998
665	120	104	94	78	0.0016310650000000001
666	122	108	94	80	0.00162384
667	124	112	94	65	0.00161407
668	126	99	94	67	0.00170217
669	113	107	94	71	0.001540185
670	115	111	94	73	0.001539425
671	90	88	92	94	0.0583187
672	86	84	92	94	0.00141718
673	84	82	92	94	0.0015112200000000002
674	88	84	92	96	0.01327085
675	84	227	92	96	0.003859945
676	229	231	92	96	0.0005578565
677	118	122	92	96	0.0001867795
678	86	227	92	81	0.00849685
679	227	232	92	81	0.001995045
680	232	114	92	81	0.000890164
681	84	229	92	83	0.006372335
682	229	114	92	83	0.00155116
683	82	231	92	85	0.0049245999999999995
684	113	123	92	85	0.000266713
685	227	114	92	87	0.00382973
686	126	121	92	87	0.0005060735
687	228	118	92	89	0.00337264
688	118	115	92	89	0.001015615
689	98	112	92	89	0.0001431975
690	229	122	92	91	0.00286026
691	122	121	92	91	0.000917909
692	121	106	92	91	0.0005050149999999999
693	232	126	92	93	0.00241317
694	126	127	92	93	0.000920288
695	127	97	92	93	0.00041173
696	231	113	92	95	0.00240485
697	114	121	92	68	0.002170145
698	121	97	92	68	0.0008497649999999999
699	116	125	92	70	0.002062045
700	120	102	92	74	0.0019857950000000003
701	124	110	92	78	0.001717475
702	126	97	92	80	0.001705925
703	128	101	92	65	0.0018933
704	113	105	92	67	0.00185512
705	115	109	92	69	0.0017183900000000002
706	88	86	90	92	0.04026495000000001
707	86	84	90	92	0.006999215
708	84	82	90	92	0.002658335
709	227	228	90	92	0.0007433450000000001
710	86	82	90	94	0.013097550000000001
711	82	228	90	94	0.0034451200000000003
712	228	232	90	94	0.000940801
713	116	120	90	94	0.0002448315
714	84	228	90	96	0.008748175
715	228	231	90	96	0.00194247
716	231	116	90	96	0.000718499
717	116	122	90	96	0.000429522
718	82	232	90	81	0.006550210000000001
719	232	116	90	81	0.001558675
720	124	115	90	81	0.00025155049999999997
721	227	230	90	83	0.004853025
722	230	122	90	83	0.0010610964999999998
723	228	116	90	85	0.0038115300000000005
724	128	123	90	85	0.000568552
725	123	104	90	85	0.0002550895
726	104	99	90	85	0.000124946
727	229	120	90	87	0.00338926
728	232	124	90	89	0.0027928750000000002
729	231	128	90	91	0.002746275
730	230	115	90	93	0.00239066
731	115	104	90	93	0.000827347
732	104	107	90	93	0.000443996
733	114	119	90	95	0.0022635600000000004
734	119	110	90	95	0.0007295959999999999
735	116	123	90	66	0.00211224
736	123	99	90	66	0.0007314855
737	118	127	90	68	0.00192786
738	127	105	90	68	0.000730709
739	120	100	90	70	0.00189135
740	100	111	90	70	0.0007437215
741	124	108	90	74	0.00188747
742	128	99	90	78	0.00177749
743	113	103	90	80	0.001933035
744	115	107	90	65	0.001678105
745	86	84	88	90	0.04345515
746	84	82	88	90	0.007907535
747	82	227	88	90	0.00421614
748	227	228	88	90	0.0013487
749	232	231	88	90	0.000528033
750	84	227	88	92	0.01486755
751	227	229	88	92	0.003375655
752	229	231	88	92	0.00139129
753	82	229	88	94	0.0101284
754	229	230	88	94	0.0021531350000000005
755	227	231	88	96	0.0060011000000000005
756	125	102	88	96	0.00044317749999999996
757	102	110	88	96	0.000341334
758	228	114	88	81	0.0044252300000000005
759	229	118	88	83	0.003623195
760	118	113	88	83	0.001268325
761	232	122	88	85	0.0029758099999999997
762	122	119	88	85	0.00118153
763	126	125	88	87	0.001061558
764	125	110	88	87	0.000560939
765	230	113	88	89	0.002348105
766	121	112	88	93	0.0010163355000000001
767	118	125	88	95	0.001894935
768	120	98	88	66	0.00178881
769	124	106	88	70	0.00165528
770	126	110	88	72	0.0017269
771	128	97	88	74	0.001661685
772	113	101	88	76	0.002435125
773	115	105	88	78	0.00154452
774	84	82	86	88	0.0477064
775	82	227	86	88	0.0068866050000000005
776	227	228	86	88	0.0026953000000000003
777	228	229	86	88	0.001275235
778	229	232	86	88	0.0011393800000000002
779	82	228	86	90	0.014782050000000001
780	228	232	86	90	0.003010205
781	232	230	86	90	0.001371835
782	230	116	86	90	0.0004760895
783	227	232	86	92	0.00879656
784	232	114	86	92	0.0021179750000000002
785	228	230	86	94	0.006218425
786	230	120	86	94	0.001268805
787	229	116	86	96	0.004348950000000001
788	126	119	86	96	0.0006935400000000001
789	232	120	86	81	0.0035927199999999998
790	120	115	86	81	0.00131497
791	124	121	86	83	0.00113646
792	230	128	86	85	0.00276466
793	128	127	86	85	0.00106654
794	127	112	86	85	0.000460573
795	102	103	86	87	0.00042218649999999997
796	116	119	86	89	0.00225055
797	108	111	86	89	0.0004936280000000001
798	118	123	86	91	0.0020074949999999998
799	120	127	86	93	0.00194559
800	122	100	86	95	0.001830645
801	100	109	86	95	0.0008330309999999999
802	124	104	86	66	0.001749425
803	126	108	86	68	0.00185317
804	128	112	86	70	0.001687765
805	113	99	86	72	0.001879255
806	119	111	86	78	0.00164847
807	82	227	84	86	0.057030199999999996
808	227	228	84	86	0.007784325
809	228	229	84	86	0.001477505
810	229	232	84	86	0.0020562799999999997
811	230	114	84	86	0.0003992955
812	227	229	84	88	0.013431
813	229	231	84	88	0.00391038
814	231	114	84	88	0.0011452250000000001
