	 5.80576e+05	 1.85259e+05	 9.74706e-01	 1.00000e+02	 2.00000e+00
	 5.80607e+05	 1.85229e+05	 2.34833e+00	 1.00000e+02	 2.00000e+00
	 5.80461e+05	 1.85259e+05	 2.00034e+00	 1.00000e+02	 2.00000e+00
	 5.80457e+05	 1.85220e+05	 3.02027e+00	 1.00000e+02	 2.00000e+00
	 5.80479e+05	 1.85207e+05	 1.42654e+00	 1.00000e+02	 2.00000e+00
	 5.80594e+05	 1.85292e+05	-5.69683e-01	 1.00000e+02	 2.00000e+00
	 5.80581e+05	 1.85239e+05	 2.88098e+00	 1.00000e+02	 2.00000e+00
	 5.80581e+05	 1.85284e+05	-7.04751e-02	 1.00000e+02	 2.00000e+00
	 5.80579e+05	 1.85260e+05	 2.92648e-01	 1.00000e+02	 2.00000e+00
	 5.80545e+05	 1.85250e+05	 2.19369e+00	 1.00000e+02	 2.00000e+00
	 5.80511e+05	 1.85289e+05	-2.27504e-01	 1.00000e+02	 2.00000e+00
	 5.80614e+05	 1.85200e+05	 3.37228e+00	 1.00000e+02	 2.00000e+00
	 5.80588e+05	 1.85198e+05	 3.48436e+00	 1.00000e+02	 2.00000e+00
	 5.80580e+05	 1.85198e+05	 3.17542e+00	 1.00000e+02	 2.00000e+00
	 5.80536e+05	 1.85293e+05	-3.25004e-01	 1.00000e+02	 2.00000e+00
	 5.80439e+05	 1.85245e+05	 3.13913e+00	 1.00000e+02	 2.00000e+00
	 5.80609e+05	 1.85230e+05	 1.81784e+00	 1.00000e+02	 2.00000e+00
	 5.80475e+05	 1.85206e+05	-6.27351e+00	 1.00000e+02	 2.00000e+00
	 5.80461e+05	 1.85258e+05	 1.24270e+00	 1.00000e+02	 2.00000e+00
	 5.80621e+05	 1.85230e+05	 1.18635e+00	 1.00000e+02	 2.00000e+00
	 5.80616e+05	 1.85216e+05	 2.84416e+00	 1.00000e+02	 2.00000e+00
	 5.80559e+05	 1.85215e+05	 3.94760e+00	 1.00000e+02	 2.00000e+00
	 5.80559e+05	 1.85258e+05	 1.03035e+00	 1.00000e+02	 2.00000e+00
	 5.80616e+05	 1.85270e+05	 1.02408e+00	 1.00000e+02	 2.00000e+00
	 5.80572e+05	 1.85251e+05	-4.83453e+00	 1.00000e+02	 2.00000e+00
	 5.80530e+05	 1.85262e+05	 1.29823e+00	 1.00000e+02	 2.00000e+00
	 5.80571e+05	 1.85243e+05	 1.95306e+00	 1.00000e+02	 2.00000e+00
	 5.80449e+05	 1.85208e+05	 2.62012e+00	 1.00000e+02	 2.00000e+00
	 5.80528e+05	 1.85252e+05	 2.73527e+00	 1.00000e+02	 2.00000e+00
	 5.80562e+05	 1.85274e+05	-5.73706e-01	 1.00000e+02	 2.00000e+00
	 5.80597e+05	 1.85197e+05	 2.98364e+00	 1.00000e+02	 2.00000e+00
	 5.80629e+05	 1.85211e+05	-7.27008e+00	 1.00000e+02	 2.00000e+00
	 5.80600e+05	 1.85231e+05	-1.12036e+01	 1.00000e+02	 2.00000e+00
	 5.80540e+05	 1.85254e+05	 1.97589e+00	 1.00000e+02	 2.00000e+00
	 5.80618e+05	 1.85249e+05	 1.70861e+00	 1.00000e+02	 2.00000e+00
	 5.80464e+05	 1.85275e+05	-1.68772e+01	 1.00000e+02	 2.00000e+00
	 5.80562e+05	 1.85278e+05	-8.39379e-01	 1.00000e+02	 2.00000e+00
	 5.80487e+05	 1.85281e+05	 1.15848e+00	 1.00000e+02	 2.00000e+00
	 5.80528e+05	 1.85231e+05	 3.72599e+00	 1.00000e+02	 2.00000e+00
	 5.80466e+05	 1.85235e+05	 3.25927e+00	 1.00000e+02	 2.00000e+00
	 5.80570e+05	 1.85244e+05	 1.88801e+00	 1.00000e+02	 2.00000e+00
