      0.58047829E+06      0.18522388E+06      0.41301234E+01
      0.58049389E+06      0.18522028E+06      0.39607865E+01
      0.58047633E+06      0.18522427E+06      0.41285555E+01
      0.58049196E+06      0.18522076E+06      0.39260540E+01
      0.58047438E+06      0.18522464E+06      0.41761861E+01
      0.58049001E+06      0.18522118E+06      0.39889259E+01
      0.58047243E+06      0.18522520E+06      0.42172341E+01
      0.58048805E+06      0.18522166E+06      0.39951550E+01
      0.58047051E+06      0.18522583E+06      0.42450136E+01
      0.58048611E+06      0.18522208E+06      0.39776527E+01
      0.58046875E+06      0.18522683E+06      0.42590000E+01
      0.58048418E+06      0.18522254E+06      0.39007829E+01
      0.58046708E+06      0.18522792E+06      0.42171114E+01
      0.58048219E+06      0.18522299E+06      0.40075149E+01
      0.58046540E+06      0.18522898E+06      0.42320000E+01
      0.58048025E+06      0.18522341E+06      0.40839992E+01
      0.58050950E+06      0.18521670E+06      0.39268051E+01
      0.58052515E+06      0.18521346E+06      0.40334833E+01
      0.58050751E+06      0.18521705E+06      0.38322415E+01
      0.58052320E+06      0.18521384E+06      0.40211159E+01
      0.58050559E+06      0.18521756E+06      0.38469677E+01
      0.58052128E+06      0.18521437E+06      0.39721994E+01
      0.58050361E+06      0.18521792E+06      0.39734683E+01
      0.58051929E+06      0.18521466E+06      0.39051443E+01
      0.58050167E+06      0.18521831E+06      0.39086735E+01
      0.58051733E+06      0.18521511E+06      0.39607114E+01
      0.58049973E+06      0.18521885E+06      0.38763756E+01
      0.58051534E+06      0.18521546E+06      0.38435450E+01
      0.58049780E+06      0.18521938E+06      0.38734182E+01
      0.58051339E+06      0.18521590E+06      0.39033723E+01
      0.58049582E+06      0.18521982E+06      0.39311041E+01
      0.58051146E+06      0.18521639E+06      0.39366164E+01
      0.58058173E+06      0.18520086E+06      0.43694117E+01
      0.58056612E+06      0.18520436E+06      0.42654781E+01
      0.58058366E+06      0.18520035E+06      0.43342136E+01
